11126	peceras=2;acuarios=2;	fishbowl=2;fishtank=2;aquarium=2;	bocaux=2;aquariums=2;
11127	adornos=2;	decoration=2;	ornement=2;
11128	adornos=2;adornos de Navidad=2;	decoration=2;chirstmas decorations=2;	ornement=2;décorations de Noël=2;
11129	aduanas=2;	customs=2;	douanes=2;
11130	adultos=4;	adults=4;	adultes=4;
11131	aeropuertos=2;	airports=2;	aéroports=2;
11132	aeropuertos=2;	airports=2;	aéroports=2;
11133	agencias de viajes=2;	travel agencies=2;	agences de voyages=2;
11134	agendas=2;agendas=2;	appointment books=2;diaries=2;agendas=2;	agendas=2;agendas=2;
11135	agricultores=2;labriegos=2;campesinos=2;	farmers=2;farmworkers=2;peasants=2;	agriculteurs=2;laboureurs=2;paysans=2;
11136	agricultores=2;labriegos=2;campesinos=2;	farmers=2;farmworkers=2;peasants=2;	agriculteurs=2;laboureurs=2;paysans=2;
11137	aguacates=2;	avocados=2;	avocats=2;
11138	águilas=2;	eagles=2;	aigles=2;
11139	agujas=2;	needles=2;	aiguilles=2;
11140	agujeros=2;	holes=2;	trous=2;
11141	ajos=2;ajos=2;	garlics=2;garlics=2;	dents d'ail=2;ail=2;
11142	alambres=2;bobinas=2;	wires=2;reel =2;coil=2;	fils=2;bobines=2;
11143	alarmas=2;alarmas de incendio=2;sirenas=2;	alarms=2;fire alarms=2;sirens=2;	alarmes=2;alarmes d'incendie=2;sirènes=2;
11144	alas=2;	wings=2;	ailes=2;
11145	alas=2;	wings=2;	ailes=2;
11146	albañiles=2;obreros=2;constructores=4;	building workers=2;bricklayers=2;workers=2;	maçons=2;ouvriers=2;
11147	albañiles=2;obreros=2;	building workers=2;bricklayers=2;workers=2;	maçons=2;ouvriers=2;
11148	albaricoques=2;	apricots=2;	abricots=2;
11149	albóndigas=2;	meat balls=2;	croquettes=2;
11150	albornoces=2;	bathrobes=2;	peignoirs de bain=2;
11151	álbunes=2;álbunes fotográficos=2;	albums=2;albums=2;	albums=2;albums photos=2;
11152	alcachofas=2;alcachofas=2;	artichoke=2;artichoke=2;	artichauts=2;artichauts=2;
11153	alcaldes=2;	mayors=2;	maires=2;
11154	alces=2;	moose=2;elks=2;	élans=2;
11155	aletas=2;	fins=2;	nageoires=2;
11156	alfileres=2;	clips=2;	épingles=2;
11157	alergias=2;	allergies=2;	allergies=2;
11160	abogada=2;defensor=2;	female lawyer=2;mediatrix=2;advocatress=2;defense=2;	avocate=2;défenseur=2;
11161	abrir=3;	to open=3;	ouvrir=3;
11162	abrir=3;abrir la ventana=3;	to open=3;to open the window=3;	ouvrir=3;ouvrir la fenêtre=3;
11163	adivinar=3;predecir=3;	to guess=3;to predict=3;to foretell=3;	deviner=3;prédire=3;
11164	afortunado=4;suerte=2;fortuna=2;suerte=2;suerte=2;	lucky=4;luck=2;luck=2;a kind of=2;luck=2;	chanceux=4;chance=2;fortune=2;sort=2;chance=2;
11165	agricultora=2;agricultura=2;campesina=2;	agriculturist=2;farmer=2;agriculture=2;peasant=2;countrywoman=2;	agricultrice=2;agriculture=2;paysane=2;
11166	aguja=2;	needle=2;	aiguille=2;
11167	ahogar=3;estrangular=3;	to drown=3;to strangle=3;	noyer=3;étrangler=3;
11168	ahogar=3;estrangular=3;	to drown=3;to strangle=3;	noyer=3;étrangler=3;
11169	ala=2;	wing=2;	aile=2;
11170	alargadera=2;	extension=2;	rallonge=2;
11171	albañil=2;obrera=2;trabajador de la construcción=2;	building worker=2;worker=2;construction worker=2;	maçon=2;ouvrière=2;ouvrier dans le bâtiment=2;
11172	alcaldesa=2;	mayoress=2;	mairesse=2;
11173	alfarero=2;	potter=2;	potier=2;
11174	algodón de azucar=2;dulce=2;	cotton candy=2;sweet=2;	barbe à papa=2;sucré=2;
11175	algunos=4;varios=4;	some=4;several=4;	quelques=4;plusieurs=4;
11176	alimentar=3;	to feed=3;	nourrir=3;
11177	Altamira=1;cueva rupestre=1;pintura rupestre=2;	rock art cave=1;	Altamira=1;grotte rupestre=1;
11178	amor=2;novio=2;amado=2;	love=2;boyfriend=2;dear=2;beloved=2;	amour=2;compagnon=2;aimé=2;
11179	amor=2;amada=2;novia=2;	love=2;dear=2;beloved=2;girlfriend=2;	amour=2;aimée=2;compagne=2;
11180	aplastar=3;estrujar=3;	to squash=3;to crush=3;to crumple up=3;to squeeze=3;to scrunch=3;	aplatir=3;presser=3;
11181	árbitra=2;	umpire=2;referee=2;	arbitre=2;
11182	archivador=2;	filing cabinet=2;	classeur=2;
11183	arquitecta=2;	architect=2;	architecte=2;
11184	asar=3;	to roast=3;	rôtir=3;
11185	aunque=6;aunque=6;	although=6;even though=6;although=6;even though=6;	bien que=6;bien que=6;
11186	bailarín=2;bailar=3;	dancer=2;to dance=3;	danseur=2;danser=3;
11187	baloncesto adaptado=2;baloncesto=2;	wheelchair basketball=2;basketball=2;	ballon panier adapté=2;basket=2;
11188	barrendera=2;basurera=2;	street cleaner (female)=2;dustman=2;garbage man=2;	balayeuse=2;éboueuse=2;
11189	basurera=2;	dustman=2;garbage man=2;	éboueuse=2;
11190	biblioteca adaptada=2;biblioteca=2;	adapted library=2;library=2;	bibliothèque adaptée=2;bibliothèque=2;
11191	bingo=2;	bingo=2;	bingo=2;
11192	bipedestador=2;	standing frame=2;	verticalisateur=2;
11193	bombera=2;	fireman=2;	pompière=2;
11194	bonito=4;bello=4;hermoso=4;bonita=4;bella=4;hermosa=4;lindo=4;linda=4;	pretty=4;beautiful=4;beautiful=4;pretty=4;beautiful=4;beautiful=4;cute=4;beautiful=4;pretty=4;cute=4;beautiful=4;pretty=4;	joli=4;beau=4;beau=4;jolie=4;belle=4;beau=4;joli=4;jolie=4;
11195	borrar todo=3;borrar=3;	erase all=3;erase=3;	tout effacer=3;effacer=3;
11196	borrar último=3;borrar=3;	erase last=3;erase=3;	effacer =3;effacer=3;
11197	cajero=2;	assistant (male)=2;	caissier=2;
11198	camarera=2;	waiter (male)=2;	serveuse=2;
11199	cambiar de tema=3;cambio de tema=2;	to shift the topic of a conversation=3;topic shift=2;	changer de conversation=3;changer de sujet=2;
11200	cangrejo=2;	crab=2;	crabe=2;
11201	cantante=2;artista=2;	singer=2;artist=2;	chanteur (masc.) / chanteuse (fém.)=2;artiste =2;
11202	capullo=2;flor=2;rosa=2;	cocoon=2;flower=2;rose=2;	bouton=2;fleur=2;rose=2;
11203	carnicera=2;	butcher=2;	bouchère=2;
11204	carpintera=2;	carpenter=2;	menuisière=2;
11205	carrera=2;carrera=2;	running race=2;race=2;	course=2;course=2;
11206	carrera de coches=2;carrera=2;	car race=2;race=2;	course de voitures=2;course=2;
11207	cartera=2;	postman=2;	facteur=2;
11208	cascos=2;auriculares=2;	headphones=2;headphones=2;	casques=2;casques=2;écouteurs=2;
11209	cazadora=4;	hunter=4;	blouson=4;
11210	cazuela=2;	casserole=2;	casserole=2;
11211	centro comercial=2;	shopping centre=2;	centre commercial=2;
11212	cerrar=3;	to close=3;	fermer=3;
11213	certificado de nacimiento=2;	birth certificate=2;	acte de naissance=2;
11214	césped=2;hierba=2;	lawn=2;grass=2;	pelouse=2;herbe=2;
11215	charcutera=2;	deli clerk=2;	charcutière=2;
11216	chasquear=3;	to crack=3;to snap=3;	claquer=3;
11217	científica=2;	scientist=2;	scientifique=2;
11218	cinta aislante=2;	insulation tape=2;	ruban adhésif=2;
11219	cinta de vídeo=2;	video tape=2;	cassette vidéo=2;
11220	cirujana=2;	surgeon=2;	chirurgienne=2;
11221	cohete=2;	rocket=2;	fusée=2;
11222	colonia=2;albergue=2;	camp=2;hostel=2;	colonie de vacances=2;hébergement=2;
11223	conductora=2;chófer=2;	driver=2;chauffeur=2;	conductrice=2;chauffeur=2;
11224	cristalería=2;	glassware=2;	verrerie=2;
11225	dar golpes con los pies=3;	to tap one's feet=3;	frapper des pieds=3;
11226	dar palmas en las rodillas=3;	to pat your knees=3;	claquer des paumes sur ses genoux =3;
11227	dátiles=2;	dates=2;	dattes=2;
11228	deberes=2;	homework=2;	devoirs=2;
11229	dentista=2;odontólogo=2;odontología=2;	dentist=2;dentist=2;dental surgeon=2;odontology=2;dentistry=2;	dentiste=2;odontologiste=2;odontologie=2;
11230	derribar=3;demoler=3;	knock down=3;to demolish=3;	démolir=3;démolir=3;
11231	desatascador químico=2;desatascador=4;limpiador=2;	chemical unblocker=2;unblock=4;cleaning liquid=2;	déboucheur chimique=2;déboucheur=4;nettoyeur=2;
11232	desnudarse=3;desnudar=3;desvestirse=3;	undress=3;to undress=3;to strip=3;to get undressed=3;	se déshabiller=3;déshabiller=3;dévêtir=3;
11233	desnudar=3;desnudarse=3;desvestirse=3;	to undress=3;to strip=3;undress=3;to get undressed=3;	déshabiller=3;se déshabiller=3;dévêtir=3;
11234	desnudo=4;	naked=4;	nu=4;
11235	despierto=4;	awake=4;	réveillé=4;
11236	diana=2;diana=2;	target=2;target=2;	cible=2;cible=2;
11237	dibujante=2;	drawer=2;	dessinateur=2;
11238	dibujo=2;	drawing=2;	dessin=2;
11239	dieta=2;	diet=2;	régime=2;
11240	director de orquesta=2;dirigir=3;	conductor=2;lead=3;	chef d'orchestre=2;diriger=3;
11241	dolor de pecho=2;dolor=2;doler=3;sufrir=3;dolor fuerte=2;	pain in the chest=2;paint fingernails=2;hurt=3;to suffer=3;strong pain=2;	douleur de poitrine=2;douleur=2;faire mal=3;souffrir=3;forte douleur=2;
11242	dolor de trasero=2;dolor en el culo=2;dolor en el trasero=2;dolor=2;doler=3;sufrir=3;dolor fuerte=2;	pain in the rear=2;pain in the bottom=2;pain in the bottom=2;paint fingernails=2;hurt=3;to suffer=3;strong pain=2;	mal aux fesses=2;mal au cul=2;mal aux fesses=2;douleur=2;faire mal=3;souffrir=3;forte douleur=2;
11243	domadora=2;	tamer=2;	dompteuse=2;
11244	ducha=2;ducha=2;	shower=2;shower=2;	douche=2;douche=2;
11245	educación artística=2;asignatura=2;materia=2;clase de educación artística=2;	artistic education=2;subject=2;subject=2;Art lesson=2;	éducation artistique=2;matière=2;matière=2;
11246	ejército=2;soldados=2;militares=2;	army=2;soldiers=2;military men=2;soldiers=2;	armée=2;soldats=2;militaires=2;
11247	derechos=2;	rights=2;	droits=2;
11248	cómodo=4;	lazy=4;	confortable=4;
11249	electricista=2;	electrician=2;	électricien=2;
11250	embarazada=4;embarazo=2;gestación=2;	pregnant=4;pregnancy=2;gestation=2;	enceinte=4;grossesse=2;
11251	encargo=2;encargar=3;pedir=3;	order=2;to order=3;to ask=3;to ask=3;	commande=2;commander=3;demander=3;
11252	enfermedades=2;	illnesses=2;	maladies=2;
11253	ensaimada=2;	spiral-shaped pastry=2;	
11254	entrada=2;entrada=2;	entrance=2;hall=2;	entrée=2;hall=2;
11255	entrada=2;ticket=2;billete=2;	ticket=2;ticket=2;	place=2;ticket=2;billet=2;
11256	equilibrio=2;	balance=2;	équilibre=2;
11257	equilibrista=4;artista=2;	tightrope walker=4;artist=2;	équilibriste=4;artiste =2;
11258	escritor=2;	writer=2;	écrivain=2;
11259	eslalon=2;sortear=3;	slalom=2;to avoid=3;to get round=3;to overcome=3;	slalom=2;éviter=3;
11260	expulsar=3;expulsión=2;	to expel=3;expulsion=2;	expulser=3;expulsion=2;
11261	farmacéutico=2;	pharmacist=2;	pharmacien=2;
11262	ferretera=2;	hardware dealer=2;	quincaillère=2;
11263	tarea=2;ejercicio=2;ficha=2;	task=2;exercise=2;handout=2;	tâche=2;exercice=2;fiche=2;
11264	floreado=4;	flowered=4;	fleuri=4;
11265	florista=2;	florist=2;	fleuriste=2;
11266	fontanera=2;obrera=2;	plumber=2;worker=2;	plombière=2;ouvrière=2;
11267	fotógrafo=2;fotógrafo=2;	photographer=2;photograph=2;	photographe=2;photographe=2;
11268	frutas de Aragón=2;		fruits d'Aragon=2;
11269	frutero=4;vendedor=2;	greengrocer=4;shopkeeper=2;	fruitier=4;vendeur=2;
11270	función de títeres=2;teatro de marionetas=2;títeres=2;marionetas=2;	puppet theatre=2;puppet theatre=2;puppets=2;puppets=2;	spectacle de marionnettes=2;théâtre de marionnettes=2;pantins=2;marionettes=2;
11271	ganadora=2;	winner=2;	gagnante=2;
11272	geranio=2;	geranium=2;	géranium=2;
11273	gigante=2;	giant=2;	géant=2;
11274	girasol=2;girasol=2;	sunflower=2;sunflower=2;	tournesol=2;tournesol=2;
11275	giro=2;hacer ejercicio=3;gimnasia=2;girar=3;educación física=2;	turn=2;to do exercise=3;gymnastics=2;turn=3;physical education=2;	tour=2;faire de l'exercice=3;gymnastique=2;tourner=3;Éducation Physique et Sportive (E.P.S.)=2;
11276	granjera=2;	farmer=2;	fermière=2;
11277	grapar=3;	ro staple=3;	agrafer=3;
11278	guardia de seguridad=4;guardia=2;	security guard=4;guard=2;	agent de sécurité=4;garde=2;
11279	guardia civil=2;guardia=2;	civil guard=2;guard=2;	garde=2;
11280	guardia urbano=4;guardia=2;policía=2;policía=2;policía local=2;	local police=4;guard=2;police=2;police=2;local police=2;	agent de police municipale=4;garde=2;police=2;police=2;police municipale=2;
11281	hamburguesería=2;restaurante=2;	hamburger restaurant=2;restaurant=2;	fast food=2;restaurant=2;
11282	heladera=2;	ice-cream seller=2;	glacière=2;
11283	herrera=2;	blacksmith's wife=2;	forgeronne=2;
11284	informática=2;	computer technician=2;	informaticienne=2;
11285	ingeniera=2;	ingeneer=2;	ingénieure=2;
11286	integración=2;	integration=2;	intégration=2;
11287	invitar=3;	to invite=3;	inviter=3;
11288	jardinero=2;	gardener=2;	jardinier=2;
11289	joyera=2;vendedora=2;dependienta=2;	jeweller=2;seller=2;salesman=2;saleswoman=2;shop assistant=2;saleswoman=2;	bijoutière=2;vendeuse=2;vendeuse=2;
11290	juego del pañuelo=2;	steal the bacon=2;	jeu du mouchoir=2;
11291	juez=2;tribunal=2;	judge=2;judges=2;	juge=2;tribunal=2;
11292	ladrona=2;caco=2;delincuente=2;bandida=2;	thief=2;robber=2;burglar=2;burglar=2;criminal=2;bandit=2;	voleuse=2;voleur=2;délinquant=2;bandit=2;
11293	leñadora=2;	woodman=2;woodwoman=2;	bûcheronne=2;
11294	longitud=2;medida=2;¿cuánto mide?=5;	length=2;measurements=2;how much does it measure?=5;	longueur=2;mesure=2;combien cela mesure?=5;
11295	loto=2;		loto=2;
11296	maga=2;artista=2;	magician=2;artist=2;	magicienne=2;artiste =2;
11297	maleta=2;	suitcase=2;	valise=2;
11298	mandarina=2;	mandarin=2;	mandarine=2;
11299	mando=2;mando a distancia=2;	control=2;remote control=2;	commande=2;télécommande=2;
11300	marinera=2;	sailor=2;mariner=2;seaman=2;	marinière=2;
11301	mecánica=2;	mechanic=2;	mécanicienne=2;
11302	mesa de colegio=2;mesa=2;	school table=2;school desk=2;table=2;	bureau d'écolier=2;table=2;
11303	minera=2;obrera=2;	miner=2;worker=2;	mineuse=2;ouvrière=2;
11304	mona de Pascua=2;huevo de chocolate=2;Semana Santa=6;	Easter egg=2;chocolate egg=2;Holy Week=6;	brioche de Pâque=2;œufs au chocolat=2;semaine de Pâque=6;
11305	monja=2;	nun=2;	bonne-soeur=2;
11306	monstruo=2;monstruo=2;	monster=2;monster=2;	monstre=2;monstre=2;
11307	morder=3;morder=3;bocado=2;	bite=3;bite=3;	mordre=3;mordre=3;
11308	mostrar=3;mostrar=3;presentar=3;enseñar=3;	show=3;show=3;to launch=3;to present=3;to exhibit=3;to show=3;	montrer=3;indiquer=3;présenter=3;montrer=3;
11309	muérdago=2;	mistletoe=2;	gui=2;
11310	muerto=4;	dead=4;	mort=4;
11311	música=2;músico=2;artista=2;	musician=2;musician=2;artist=2;	musique=2;musicien=2;artiste =2;
11312	nervioso=4;	nervous=4;	nerveux=4;
11313	ni=6;	neither=6;	ni=6;
11314	ninguno=4;ninguna=4;nadie=6;	none=4;no one=4;nobody=6;	aucun=4;aucune=4;personne=6;
11315	no nos entendemos=5;	we don't agree=5;	nous ne nous comprenons pas=5;
11316	nuevo=4;nuevo=4;nueva=4;nueva=4;	new=4;new=4;new=4;new=4;	nouveau=4;nouveau=4;nouvelle=4;nouvelle=4;
11317	o=6;	or=6;	ou=6;
11318	objeto=2;objetos=2;cosas=2;	object=2;objects=2;things=2;	objet=2;objets=2;choses=2;
11319	obra de teatro=2;	theatre=2;	pièce de théâtre=2;
11320	óptico=2;	optician=2;	
11321	flor=2;orquídea=2;	flower=2;orchid=2;	fleur=2;orchidée=2;
11322	palo=2;vara=2;	stick=2;staff=2;pole=2;stick=2;pole=2;rod=2;	bâton=2;bâton=2;
11323	panadera=2;	baker=2;	boulangère=2;
11324	panadero=2;vendedor=2;dependiente=2;	baker=2;shopkeeper=2;shop assistant=2;salesclerk=2;	boulanger=2;vendeur=2;vendeur=2;
11325	parado=2;desempleado=2;	unemployed=2;unemployed=2;	chômeur=2;sans emploi=2;
11326	paro=2;	unemployed=2;	chomage=2;
11327	pasar lista=3;	to make a checklist=3;	faire la liste=3;
11328	pasar lista=3;	to make a checklist=3;	faire la liste=3;
11329	pastelera=2;	pastry cook=2;	pâtissière=2;
11330	pastelero=2;vendedor=2;dependiente=2;	patisserie=2;shopkeeper=2;shop assistant=2;salesclerk=2;	pâtissier=2;vendeur=2;vendeur=2;
11331	pediatra=4;	paediatrician=4;	pédiatre=4;
11332	peludo=4;	hairy=4;shaggy=4;	poilu=4;
11333	peluquera=2;	hairdresser=2;	coiffeuse=2;
11334	perejil=2;	parsley=2;	persil=2;
11335	periodista=2;	journalist=2;	journaliste=2;
11336	pescadero=4;vendedor=2;dependiente=2;	fishmonger=4;shopkeeper=2;shop assistant=2;salesclerk=2;	marchand de poisson=4;vendeur=2;vendeur=2;
11337	pescadora=2;pesca=2;	fisher=2;fisherman=2;fisherwoman=2;fishing=2;	pêcheuse=2;pêche=2;
11338	pescadora=2;marinera=2;pesca=2;	fisher=2;fisherman=2;fisherwoman=2;sailor=2;mariner=2;seaman=2;fishing=2;	pêcheuse=2;marinière=2;pêche=2;
11339	picar=3;pescar=3;	bite=3;fish=3;	mordre=3;pêcher=3;
11340	piloto=2;	driver / pilot=2;	pilote=2;
11341	pintor=2;	painter=2;	peintre=2;
11342	pintor=2;artista=2;	painter=2;artist=2;	peintre=2;artiste=2;
11343	piso=2;piso=2;planta=2;	flat/apartment=2;levels=2;floors=2;	appartement=2;appartement=2;étage=2;
11344	pizzería=2;restaurante=2;	pizzeria=2;restaurant=2;	pizzeria=2;restaurant=2;
11345	policía=2;policía=2;	police=2;police=2;	police=2;police=2;
11346	política=2;	politician=2;	politicienne=2;
11347	pollera=2;vendedora=2;dependienta=2;	poulterer=2;seller=2;salesman=2;saleswoman=2;shop assistant=2;saleswoman=2;	éleveuse de volaille=2;vendeuse=2;vendeuse=2;
11348	porque=6;	because=6;	parce que=6;
11349	presa=2;prisionera=2;reclusa=2;convicta=2;presidiaria=2;	prisoner=2;convict=2;captive=2;prisoner=2;prisoner=2;inmate=2;prisoner=2;convict=2;convict=2;prisoner=2;inmate=2;	prisonnière=2;prisonnière=2;recluse=2;prisonnière=2;prisonnière=2;
11350	psicóloga=2;sicóloga=2;	psychologist=2;psychologist=2;	psychologue=2;psychologue=2;
11351	que=6;que=6;	that=6;who=6;	que=6;que=6;
11352	punto de lectura=2;	bookmark=2;	signet=2;
11353	quiosquera=2;dependienta=2;vendedora=2;kioskera=2;	kiosk vendor=2;shop assistant=2;saleswoman=2;seller=2;salesman=2;saleswoman=2;newsstand clerk=2;	marchande de journaux=2;vendeuse=2;vendeuse=2;marchande de journaux=2;
11354	radio=2;radio portátil=2;	radio=2;portable radio=2;	radio=2;radio portable=2;
11355	raro=2;raro=4;	odd=2;strange=2;rare=4;	bizarre=2;rare=4;
11356	rascar=3;picar=3;	to scratch=3;to itch =3;	gratter=3;piquer=3;
11357	recordar=3;acordarse=3;	to recall=3;to remember=3;	rappeler=3;se souvenir=3;
11358	recordar=3;acordarse=3;	to recall=3;to remember=3;	rappeler=3;se souvenir=3;
11359	reloj de arena=2;reloj=2;	egg-timer=2;clock/watch=2;	montre=2;montre=2;
11360	vídeo=2;	video=2;	lecteur vidéo=2;
11361	restaurante=2;	restaurant=2;	restaurant=2;
11362	ruleta=2;ruleta=2;	roulette=2;roulette=2;	roulette=2;roulette=2;
11363	saco de juguetes=2;	toy bag=2;	sac de jouets=2;
11364	salida=2;	exit=2;	sortie=2;
11365	saltar a la pata coja=3;saltar=3;	to hop=3;to jump=3;	sauter à cloche-pied=3;sauter=3;
11366	saltar a la pata coja=3;saltar=3;	to hop=3;to jump=3;	sauter à cloche-pied=3;sauter=3;
11367	saltar=3;saltar con los pies juntos=3;	to jump=3;to execute a broad jump=3;	sauter=3;sauter à pieds joints=3;
11368	saltar con los pies juntos=3;saltar=3;	to execute a broad jump=3;to jump=3;	sauter à pieds joints=3;sauter=3;
11369	sentarse=3;sentar=3;sentarse en el suelo=3;sentar en el suelo=3;	to sit=3;to sit=3;to sit on the floor=3;to seat someone on the floor=3;	s'asseoir=3;asseoir=3;s'asseoir par terre=3;plaquer au sol=3;
11370	sentar=3;sentarse=3;sentar en el suelo=3;sentarse en el suelo=3;	to sit=3;to sit=3;to seat someone on the floor=3;to sit on the floor=3;	asseoir=3;s'asseoir=3;plaquer au sol=3;s'asseoir par terre=3;
11371	sentarse=3;sentar=3;sentarse en círculo=3;sentarse en corro=3;sentar en círculo=3;	to sit=3;to sit=3;to sit in a circle=3;to sit in a circle=3;to seat someone in a circle=3;	s'asseoir=3;asseoir=3;s'asseoir en cercle=3;faire cercle=3;s'asseoir en cercle=3;
11372	sentar=3;sentarse=3;sentarse en círculo=3;sentarse en corro=3;sentar en círculo=3;	to sit=3;to sit=3;to sit in a circle=3;to sit in a circle=3;to seat someone in a circle=3;	asseoir=3;s'asseoir=3;s'asseoir en cercle=3;faire cercle=3;s'asseoir en cercle=3;
11373	sentar=3;sentarse=3;sentar en un banco=3;sentarse en el banco=3;	to sit=3;to sit=3;to sit on a bench=3;to sit on a bench=3;	asseoir=3;s'asseoir=3;s'asseoir sur un banc=3;s'asseoir sur un banc=3;
11374	sentar=3;sentarse=3;sentar en un banco=3;sentarse en el banco=3;	to sit=3;to sit=3;to sit on a bench=3;to sit on a bench=3;	asseoir=3;s'asseoir=3;s'asseoir sur un banc=3;s'asseoir sur un banc=3;
11375	seres vivos=2;	living beings=2;	êtres vivants=2;
11376	silla=2;silla de colegio=2;asiento=2;	chair=2;school chair=2;seat=2;	chaise=2;chaise d'écolier=2;
11377	sin embargo=6;pero=6;	even though=6;but=6;	toutefois=6;mais=6;
11378	socorrista=2;	life guard=2;	secouriste=2;
11379	soldado=2;soldado=2;militar=2;	private soldier=2;soldier=2;soldier=2;	soldat=2;soldat=2;militaire=2;
11380	soplete=2;	gas welding torch =2;	chalumeau=2;
11381	taquillero=2;		
11382	tarrina de helado=2;helado=2;	ice cream tub=2;ice-cream=2;	pot de glace=2;glace=2;
11383	taxista=2;	taxi driver=2;	chauffeur de taxi=2;
11384	tendedero=2;tendedero=2;	washing line=2;drying area=2;	étendoir=2;étendoir=2;
11385	tienda de juguetes=2;juguetería=2;	toy shop=2;toy shop=2;toy store=2;	magasin de jouets=2;magasin de jouets=2;
11386	tienda de juguetes=2;juguetería=2;	toy shop=2;toy shop=2;toy store=2;	magasin de jouets=2;magasin de jouets=2;
11387	torera=2;	bullfighter=2;	torero=2;
11388	trapecista=4;artista=2;acróbata=2;	trapeze artist=4;artist=2;acrobat=2;	trapéziste=4;artiste =2;
11389	trueno=2;	thunder=2;	coup de tonnerre=2;
11390	vajilla=2;	dinner service=2;	vaisselle=2;
11391	vendedora de chuches=2;vendedora=2;dependienta=2;atender=3;	kiosk vendor=2;seller=2;salesman=2;saleswoman=2;shop assistant=2;saleswoman=2;to attend=3;	marchande de bonbons=2;vendeuse=2;vendeuse=2;s'occuper=3;
11392	veterinario=2;	veterinarian =2;	vétérinaire=2;
11393	viaje=2;trayecto=2;recorrido=2;itinerario=2;ruta=2;	trip=2;route=2;journey=2;route=2;trip=2;itinerary=2;route=2;	voyage=2;trajet=2;parcours=2;itinéraire=2;
11394	viejo=4;vieja=4;	old=4;old=4;	vieux=4;vieille=4;
11395	flor=2;violeta=2;violeta=2;	flower=2;violet=2;violet=2;	fleur=2;violette=2;violette=2;
11396	visitar=3;visita=2;visita escolar=2;	to visit=3;to visit=2;school trip=2;	visiter=3;visite=2;visite scolaire=2;
11397	vivo=4;	alive=4;	vivant=4;
11398	voltereta=2;	somersault=2;	galipette=2;
11399	y=6;y=5;y=6;y=6;	and=6;and=5;and=6;	et=6;et=5;et=6;et=6;
11400	zambomba=2;	zambomba (traditional drum)=2;	
11401	zapatera=2;dependienta=2;vendedora=2;	shoemaker=2;shop assistant=2;saleswoman=2;seller=2;salesman=2;saleswoman=2;	cordonnière=2;vendeuse=2;vendeuse=2;
11402	zuecos=2;zapatos=2;	clog=2;shoes=2;	sabots=2;chaussures=2;
11403	zumo de manzana=2;	apple juice=2;	jus de pomme=2;
11404	zumo de tomate=2;	tomato juice=2;	jus de tomate=2;
11405	zumo de uva=2;	grape juice=2;	jus de raisin=2;
11406	zapatillas de ballet=2;	ballet shoes=2;	chaussons de danse=2;
11407	alfareras=2;	potters=2;	potières=2;
11408	alfombras=2;	carpets=2;	tapis=2;
11409	algas=2;	seaweed=2;	algues=2;
11410	algodones=2;	cottons=2;	cotons=2;
11411	alicates=2;	pliers=2;	pinces=2;
11412	alimentos sin gluten=2;sin gluten=2;	gluten-free food=2;gluten free=2;	aliments sans gluten=2;sans gluten=2;
11413	almacenes=2;	stores=2;	magasins=2;
11414	almejas=2;moluscos=2;conchas=2;conchas marinas=2;	clams=2;mollusks=2;molluscs=2;shells=2;sea conch=2;	clovisses=2;mollusques=2;coquilles=2;coquilles de mer=2;
11415	almendras=2;almendras=2;	almonds=2;almonds=2;	amandes=2;amandes=2;
11416	almendros=2;	almond trees=2;	amandiers=2;
11417	almohadas=2;	pillows=2;	coussins=2;
11418	almohadillas=2;	number signs=2;hash=2;	croisillons=2;
11419	pacas=2;paja=2;	bales=2;straw=2;	balles=2;paille=2;
11420	altas=4;	tall=4;	grandes=4;
11421	altavoces=2;	loudspeakers=2;	haut parleurs=2;
11422	altos=4;mayores=4;	tall=4;bigger=4;	grands=4;grands=4;
11423	alubias=2;legumbres=2;legumbres=2;judías=2;	beans=2;pulses=2;pulses=2;bean plants=2;	haricots=2;légumes secs=2;légumes secs=2;haricots=2;
11424	alumnas=2;	pupils=2;students=2;	élèves=2;
11425	alumnas=2;	pupils=2;students=2;	élèves=2;
11426	alumnos=2;	pupils=2;students=2;	élèves=2;
11427	alumnos=2;	pupils=2;students=2;	élèves=2;
11428	amapolas=2;ababoles=2;	red poppies=2;corn poppies=2;red poppies=2;corn poppies=2;	coquelicots=2;coquelicots=2;
11429	amarillos=4;amarillas=4;	yellow=4;yellow=4;	jaunes=4;
11430	ambulancias=2;	ambulances=2;	ambulances=2;
11431	ambulancias=2;	ambulances=2;	ambulances=2;
11432	americanas=2;prendas=2;	jacket=2;garments=2;	vestes=2;vêtements=2;
11433	amigas=2;	friends=2;	amies=2;
11434	amigos=2;	friends=2;	amis=2;
11435	amistades=2;	friends=2;	amis=2;
11436	análisis de orina=2;análisis=2;	urine test=2;analysis=2;	analyse d'urine =2;analyse=2;
11437	análisis de sangre=2;análisis=2;	blood analysis=2;analysis=2;	analyse de sang=2;analyse=2;
11438	ancianas=2;abuelas=2;	old women=2;grandmothers=2;	anciennes=2;grand mères=2;
11439	ancianos=2;abuelos=2;	old men=2;grandparents=2;	anciens=2;grands-parents=2;
11440	anclas=2;	anchor=2;	ancres =2;
11441	andadores=2;productos de apoyo=2;	walkers=2;support products=2;	déambulateurs=2;
11442	ángeles=2;	angels=2;	anges=2;
